time,pressure,rawPPG,ppg
157772,-0.13,2939,12
157808,-0.16,2933,-4
157844,-0.15,2941,-16
157880,-0.21,2937,-21
157916,-0.17,2943,-20
157952,-0.16,2922,-19
157988,-0.22,2925,-20
158024,-0.22,2941,-20
158060,-0.18,2976,-15
158096,-0.21,2988,-3
158132,-0.10,3003,12
158168,-0.14,2992,26
158204,-0.19,2962,32
158240,-0.20,2958,27
158276,-0.19,2953,18
158312,-0.17,2966,10
158348,-0.17,2981,7
158384,-0.20,2971,6
158420,-0.16,2962,7
158456,-0.17,2957,5
158492,-0.13,2968,2
158528,-0.20,2979,0
158564,-0.19,2961,1
158600,-0.09,2955,1
158636,-0.16,2945,-1
158672,-0.22,2938,-7
158708,-0.23,2968,-11
158744,-0.14,2965,-11
158780,-0.16,2960,-8
158816,-0.18,2960,-4
158852,-0.09,2962,-2
158888,-0.17,2957,0
158924,-0.16,2944,-1
158960,-0.14,2945,-5
158996,-0.13,2944,-9
159032,-0.07,2945,-11
159068,-0.10,2963,-11
159104,-0.17,2960,-8
159140,-0.13,2954,-5
159176,-0.09,2967,-2
159212,-0.14,2973,3
159248,-0.15,2974,8
159284,-0.17,2947,10
159320,-0.22,2953,6
159356,-0.14,2959,1
159392,-0.20,2961,-1
159428,-0.19,2949,0
159464,-0.16,2928,-2
159500,-0.11,2919,-9
159536,-0.20,2938,-17
159572,-0.14,2949,-21
159608,-0.10,2959,-19
159644,-0.12,2976,-11
159680,-0.11,2985,0
159716,-0.16,2954,9
159752,-0.16,2948,11
159788,-0.21,2965,8
159824,-0.11,2978,7
159860,-0.16,2983,10
159896,-0.09,2989,15
159932,-0.08,2978,18
159968,-0.10,2974,19
160004,-0.18,2960,17
160040,-0.13,2963,11
160076,-0.14,2955,4
160112,-0.14,2937,-2
160148,-0.12,2951,-10
160184,-0.14,2967,-13
160220,-0.16,2960,-12
160256,-0.09,2943,-10
160292,-0.10,2961,-8
160328,-0.14,2995,-3
160364,-0.13,2989,6
160400,-0.09,2965,15
160436,-0.18,2957,15
160472,-0.19,2945,9
160508,-0.26,2959,0
160544,-0.21,2959,-5
160580,-0.17,2949,-8
160616,-0.13,2949,-9
160652,-0.17,2946,-10
160688,-0.14,2955,-10
160724,-0.20,2958,-8
160760,-0.12,2976,-5
160796,-0.13,2978,1
160832,-0.21,2977,8
160868,-0.09,2975,13
160904,-0.23,2969,14
160940,-0.14,2971,11
160976,-0.14,2969,8
161012,-0.15,2957,5
161048,-0.20,2949,2
161084,-0.13,2943,-2
161120,-0.20,2966,-6
161156,-0.13,2961,-7
161192,-0.16,2972,-5
161228,-0.11,2982,-1
161264,-0.14,2969,3
161300,-0.20,2955,5
161336,-0.21,2945,1
161372,-0.14,2945,-5
161408,-0.14,2974,-8
161444,-0.18,2981,-4
161480,-0.24,2979,1
161516,-0.14,2970,6
161552,-0.20,2974,8
161588,-0.14,2966,8
161624,-0.09,2957,5
161660,-0.17,2949,1
161696,-0.15,2944,-5
161732,-0.20,2934,-11
161768,-0.19,2944,-18
161804,-0.17,2947,-21
161840,-0.20,2961,-20
161876,-0.10,2994,-12
161912,-0.19,2990,0
161948,-0.20,2973,11
161984,-0.18,2960,15
162020,-0.15,2950,12
162056,-0.15,2969,6
162092,-0.21,2963,1
162128,-0.16,2952,-1
162164,-0.20,2940,-5
162200,-0.23,2959,-9
162236,-0.21,2949,-11
162272,-0.21,2960,-10
162308,-0.25,2953,-7
162344,-0.25,2918,-6
162380,-0.22,2931,-11
162416,-0.17,2949,-14
162452,-0.23,2959,-13
162488,-0.25,2954,-9
162524,-0.23,2956,-4
162560,-0.23,2992,1
162596,-0.25,3003,12
162632,-0.12,2982,23
162668,-0.18,2966,27
162704,-0.13,2967,24
162740,-0.21,2960,16
162776,-0.15,2947,8
162812,-0.21,2943,0
162848,-0.17,2943,-8
162884,-0.18,2960,-12
162920,-0.14,2943,-11
162956,-0.20,2959,-9
162992,-0.22,2971,-5
163028,-0.24,2960,0
163064,-0.24,2949,1
163100,-0.15,2974,1
163136,-0.16,2989,5
163172,-0.26,2992,11
163208,-0.15,2928,12
163244,-0.22,2928,3
163280,-0.17,2960,-6
163316,-0.16,2980,-8
163352,-0.13,2975,-2
163388,-0.22,2967,5
163424,-0.15,2960,10
163460,-0.15,2949,9
163496,-0.22,2960,4
163532,-0.13,2976,1
163568,-0.10,2967,1
163604,-0.13,2949,1
163640,-0.11,2951,0
163676,-0.15,2960,-4
163712,-0.20,2963,-5
163748,-0.12,2943,-5
163784,-0.27,2953,-6
